Date	Price	Open	High	Low	Change %
16-Jan-14	824	847.06	847.06	822.42	-1.87
15-Jan-14	839.73	835.55	842.19	833.74	1.56
14-Jan-14	826.85	827.84	833.41	815.12	1.03
13-Jan-14	818.4	846.59	857.28	818.4	-7.85
12-Jan-14	888.1	892	892	888.1	-0.98
11-Jan-14	896.88	899	900.27	895	7.44
10-Jan-14	834.75	832.98	834.75	832.98	-1.79
9-Jan-14	850	833.72	850	794.93	2.59
8-Jan-14	828.54	781	838.05	771	4.75
7-Jan-14	791	928.69	928.69	791	-15.36
6-Jan-14	934.55	910	950	900	3.38
5-Jan-14	904	839.46	904	839.46	12.74
4-Jan-14	801.84	806.5	806.5	801.84	-1.26
3-Jan-14	812.05	801	812.05	801	4.78
2-Jan-14	775	746.22	775	740.18	4.69
1-Jan-14	740.3	740	757	733.53	1.73
31-Dec-13	727.71	731.5	731.5	715.72	-1.29
30-Dec-13	737.24	735	740	730.21	3.21
29-Dec-13	714.29	710.66	714.29	710.66	1.9
28-Dec-13	701	726	732	701	-2.49
27-Dec-13	718.89	757.53	757.75	708.98	-2.85
26-Dec-13	740	680	741.32	680	14.31
24-Dec-13	647.33	661.96	668.75	646.82	1.09
23-Dec-13	640.37	650.18	653.2	640.37	2.94
22-Dec-13	622.1	590	669.62	590	2.37
21-Dec-13	607.68	655.41	656.69	589	1.45
20-Dec-13	599	702.03	731.96	599	-14.68
19-Dec-13	702.03	545.59	716.43	521	27.32
18-Dec-13	551.38	668.84	668.84	408.74	-24.67
17-Dec-13	731.94	712.17	759.83	643.93	3.86
16-Dec-13	704.77	896.76	896.76	699.55	-18.51
15-Dec-13	864.87	891.23	891.23	850	-3.68
14-Dec-13	897.95	904	909.73	889.01	-1.6
13-Dec-13	912.55	911	954	909.08	1.34
12-Dec-13	900.53	878.9	915	878.9	-2.31
11-Dec-13	921.78	"1,005.59"	"1,005.59"	890.66	-9.89
10-Dec-13	"1,023.00"	967.18	"1,030.44"	958.46	9.32
9-Dec-13	935.79	871.4	945.02	849.42	28.19
8-Dec-13	730	717.13	758.47	682.22	-8.82
7-Dec-13	800.57	833.26	"1,200.00"	632.32	-8.25
6-Dec-13	872.56	"1,028.15"	"1,028.15"	845.41	-15.33
5-Dec-13	"1,030.58"	"1,129.80"	"1,135.00"	866.02	-9.99
4-Dec-13	"1,145.00"	"1,065.46"	"1,149.50"	"1,065.46"	9.26
3-Dec-13	"1,047.98"	"1,047.98"	"1,047.98"	"1,047.98"	5
2-Dec-13	998.07	997.87	"1,031.09"	960	4.51
1-Dec-13	955	998.06	998.06	903	-14.15
30-Nov-13	"1,112.35"	"1,105.08"	"1,115.00"	"1,103.14"	0.44
29-Nov-13	"1,107.51"	"1,030.00"	"1,124.36"	"1,030.00"	9.65
28-Nov-13	"1,010.00"	955	"1,031.09"	943.86	6.54
27-Nov-13	948	863.9	948.87	855	11.59
26-Nov-13	849.57	790.24	849.57	778	8.53
25-Nov-13	782.77	785.93	789.02	782.77	-3.8
24-Nov-13	813.72	746.86	813.72	746.86	-3.38
23-Nov-13	842.2	800.2	842.2	769.92	10.82
22-Nov-13	760	680	760	680	8.57
21-Nov-13	700	587	700	580	27.27
20-Nov-13	550	504.9	550	425.06	-8.18
19-Nov-13	599	600	690.89	418.36	2.37
18-Nov-13	585.16	461	590.64	461	23.64
17-Nov-13	473.27	435.87	473.27	435.87	8.73
16-Nov-13	435.27	412.03	436.05	398.44	8.82
15-Nov-13	400	419.07	436.06	400	-4.31
14-Nov-13	418	396.21	419.5	393.69	7.81
13-Nov-13	387.73	366.81	387.73	356.36	10.73
12-Nov-13	350.16	343.26	355.26	341.88	3.42
11-Nov-13	338.57	342.84	342.84	328.85	8.55
10-Nov-13	311.9	311.9	311.9	311.9	-7.21
9-Nov-13	336.14	336.14	336.14	336.14	3.82
8-Nov-13	323.77	323.77	323.77	323.77	14.29
7-Nov-13	283.3	283.3	283.3	283.3	11.67
6-Nov-13	253.69	253.69	253.69	253.69	6.02
5-Nov-13	239.29	239.29	239.29	239.29	6.26
4-Nov-13	225.2	225.2	225.2	225.2	8.46
3-Nov-13	207.63	207.63	207.63	207.63	3.38
2-Nov-13	200.85	200.85	200.85	200.85	1.18
1-Nov-13	198.51	198.51	198.51	198.51	0.14
31-Oct-13	198.23	198.23	198.23	198.23	1.89
30-Oct-13	194.55	194.55	194.55	194.55	-1.84
29-Oct-13	198.19	198.19	198.19	198.19	5.49
28-Oct-13	187.87	187.87	187.87	187.87	1.17
27-Oct-13	185.69	185.69	185.69	185.69	5.57
26-Oct-13	175.9	175.9	175.9	175.9	-1.25
25-Oct-13	178.12	178.12	178.12	178.12	-2.75
24-Oct-13	183.15	183.15	183.15	183.15	-8.71
23-Oct-13	200.62	200.62	200.62	200.62	9.12
22-Oct-13	183.86	183.86	183.86	183.86	5.56
21-Oct-13	174.18	174.18	174.18	174.18	6.82
20-Oct-13	163.06	163.06	163.06	163.06	2.03
19-Oct-13	159.81	159.81	159.81	159.81	6.83
18-Oct-13	149.59	149.59	149.59	149.59	4.81
17-Oct-13	142.73	142.73	142.73	142.73	3.86
16-Oct-13	137.42	137.42	137.42	137.42	-0.88
15-Oct-13	138.64	138.64	138.64	138.64	4.21
14-Oct-13	133.04	133.04	133.04	133.04	2.01
13-Oct-13	130.42	130.42	130.42	130.42	3.08
12-Oct-13	126.52	126.52	126.52	126.52	0.8
11-Oct-13	125.51	125.51	125.51	125.51	-0.15
10-Oct-13	125.7	125.7	125.7	125.7	-0.11
9-Oct-13	125.84	125.84	125.84	125.84	1.22
8-Oct-13	124.32	124.32	124.32	124.32	0.88
7-Oct-13	123.24	123.24	123.24	123.24	1.28
6-Oct-13	121.68	121.68	121.68	121.68	0.45
5-Oct-13	121.14	121.14	121.14	121.14	-0.12
4-Oct-13	121.29	121.29	121.29	121.29	3.83
3-Oct-13	116.82	116.82	116.82	116.82	17.04
2-Oct-13	99.81	99.81	99.81	99.81	-20.46
1-Oct-13	125.49	125.49	125.49	125.49	1.94
30-Sep-13	123.1	123.1	123.1	123.1	-1.66
29-Sep-13	125.18	125.18	125.18	125.18	0.34
28-Sep-13	124.75	124.75	124.75	124.75	1.01
27-Sep-13	123.5	123.5	123.5	123.5	0.02
26-Sep-13	123.48	123.48	123.48	123.48	0.05
25-Sep-13	123.42	123.42	123.42	123.42	0.72
24-Sep-13	122.54	122.54	122.54	122.54	0.26
23-Sep-13	122.22	122.22	122.22	122.22	-0.35
22-Sep-13	122.65	122.65	122.65	122.65	0.01
21-Sep-13	122.64	122.64	122.64	122.64	-0.21
20-Sep-13	122.9	122.9	122.9	122.9	-1.04
19-Sep-13	124.19	124.19	124.19	124.19	-1.67
18-Sep-13	126.3	126.3	126.3	126.3	0.26
17-Sep-13	125.97	125.97	125.97	125.97	0.73
16-Sep-13	125.06	125.06	125.06	125.06	0.39
15-Sep-13	124.58	124.58	124.58	124.58	0.4
14-Sep-13	124.08	124.08	124.08	124.08	-1.92
13-Sep-13	126.51	126.51	126.51	126.51	0.6
12-Sep-13	125.76	125.76	125.76	125.76	0.25
11-Sep-13	125.45	125.45	125.45	125.45	3.29
10-Sep-13	121.46	121.46	121.46	121.46	1.2
9-Sep-13	120.02	120.02	120.02	120.02	2.94
8-Sep-13	116.59	116.59	116.59	116.59	-2.07
7-Sep-13	119.05	119.05	119.05	119.05	2.35
6-Sep-13	116.32	116.32	116.32	116.32	-3.49
5-Sep-13	120.53	120.53	120.53	120.53	-0.03
4-Sep-13	120.57	120.57	120.57	120.57	-5.5
3-Sep-13	127.59	127.59	127.59	127.59	0.18
2-Sep-13	127.36	127.36	127.36	127.36	-0.7
1-Sep-13	128.26	128.26	128.26	128.26	-0.93
31-Aug-13	129.46	129.46	129.46	129.46	5.06
30-Aug-13	123.23	123.23	123.23	123.23	4.86
29-Aug-13	117.52	117.52	117.52	117.52	-0.06
28-Aug-13	117.59	117.59	117.59	117.59	0.12
27-Aug-13	117.45	117.45	117.45	117.45	4.65
26-Aug-13	112.23	112.23	112.23	112.23	0.39
25-Aug-13	111.79	111.79	111.79	111.79	2.85
24-Aug-13	108.69	108.69	108.69	108.69	1.06
23-Aug-13	107.55	107.55	107.55	107.55	-1.99
22-Aug-13	109.73	109.73	109.73	109.73	-1.53
21-Aug-13	111.44	111.44	111.44	111.44	6.12
20-Aug-13	105.01	105.01	105.01	105.01	2.65
19-Aug-13	102.3	102.3	102.3	102.3	3.5
18-Aug-13	98.84	98.84	98.84	98.84	-0.72
17-Aug-13	99.56	99.56	99.56	99.56	1.25
16-Aug-13	98.33	98.33	98.33	98.33	0.81
15-Aug-13	97.54	97.54	97.54	97.54	-0.43
14-Aug-13	97.96	97.96	97.96	97.96	0.06
13-Aug-13	97.9	97.9	97.9	97.9	2.97
12-Aug-13	95.08	95.08	95.08	95.08	0.98
11-Aug-13	94.16	94.16	94.16	94.16	0.93
10-Aug-13	93.29	93.29	93.29	93.29	-0.07
9-Aug-13	93.36	93.36	93.36	93.36	-1.49
8-Aug-13	94.77	94.77	94.77	94.77	-2.22
7-Aug-13	96.92	96.92	96.92	96.92	-0.22
6-Aug-13	97.13	97.13	97.13	97.13	0.22
5-Aug-13	96.92	96.92	96.92	96.92	0.33
4-Aug-13	96.6	96.6	96.6	96.6	-0.06
3-Aug-13	96.66	96.66	96.66	96.66	-0.6
2-Aug-13	97.24	97.24	97.24	97.24	0.85
1-Aug-13	96.42	96.42	96.42	96.42	-1.52
31-Jul-13	97.91	97.91	97.91	97.91	1.66
30-Jul-13	96.31	96.31	96.31	96.31	3.23
29-Jul-13	93.3	93.3	93.3	93.3	1.3
28-Jul-13	92.1	92.1	92.1	92.1	3.37
27-Jul-13	89.1	89.1	89.1	89.1	-1.69
26-Jul-13	90.63	90.63	90.63	90.63	1.36
25-Jul-13	89.41	89.41	89.41	89.41	2.23
24-Jul-13	87.46	87.46	87.46	87.46	0.6
23-Jul-13	86.94	86.94	86.94	86.94	0.99
22-Jul-13	86.09	86.09	86.09	86.09	0.73
21-Jul-13	85.47	85.47	85.47	85.47	-0.23
20-Jul-13	85.67	85.67	85.67	85.67	-0.13
19-Jul-13	85.78	85.78	85.78	85.78	0.41
18-Jul-13	85.43	85.43	85.43	85.43	-5.64
17-Jul-13	90.54	90.54	90.54	90.54	-2.37
16-Jul-13	92.74	92.74	92.74	92.74	-0.43
15-Jul-13	93.14	93.14	93.14	93.14	3.07
14-Jul-13	90.37	90.37	90.37	90.37	-1.12
13-Jul-13	91.39	91.39	91.39	91.39	3.31
12-Jul-13	88.46	88.46	88.46	88.46	-3.03
11-Jul-13	91.22	91.22	91.22	91.22	7.94
10-Jul-13	84.51	84.51	84.51	84.51	13.86
9-Jul-13	74.22	74.22	74.22	74.22	-0.46
8-Jul-13	74.56	74.56	74.56	74.56	2.83
7-Jul-13	72.51	72.51	72.51	72.51	8.47
6-Jul-13	66.85	66.85	66.85	66.85	0.77
5-Jul-13	66.34	66.34	66.34	66.34	-14.6
4-Jul-13	77.68	77.68	77.68	77.68	1.03
3-Jul-13	76.89	76.89	76.89	76.89	-12.29
2-Jul-13	87.66	87.66	87.66	87.66	3.6
1-Jul-13	84.61	84.61	84.61	84.61	-13.23
30-Jun-13	97.51	97.51	97.51	97.51	2.64
29-Jun-13	95	95	95	95	0.36
28-Jun-13	94.66	94.66	94.66	94.66	-6.96
27-Jun-13	101.74	101.74	101.74	101.74	-2.17
26-Jun-13	104	104	104	104	0.65
25-Jun-13	103.33	103.33	103.33	103.33	1.21
24-Jun-13	102.09	102.09	102.09	102.09	-5.38
23-Jun-13	107.9	107.9	107.9	107.9	-0.28
22-Jun-13	108.2	108.2	108.2	108.2	-1.19
21-Jun-13	109.5	109.5	109.5	109.5	-1.61
20-Jun-13	111.29	111.29	111.29	111.29	2.81
19-Jun-13	108.25	108.25	108.25	108.25	0.84
18-Jun-13	107.35	107.35	107.35	107.35	5.3
17-Jun-13	101.95	101.95	101.95	101.95	2.05
16-Jun-13	99.9	99.9	99.9	99.9	0.1
15-Jun-13	99.8	99.8	99.8	99.8	-0.2
14-Jun-13	100	100	100	100	-3.8
13-Jun-13	103.95	103.95	103.95	103.95	-4.44
12-Jun-13	108.78	108.78	108.78	108.78	-0.2
11-Jun-13	109	109	109	109	2.49
10-Jun-13	106.35	106.35	106.35	106.35	5.88
9-Jun-13	100.44	100.44	100.44	100.44	-6.91
8-Jun-13	107.89	107.89	107.89	107.89	-2.8
7-Jun-13	111	111	111	111	-6.7
6-Jun-13	118.97	118.97	118.97	118.97	-2.4
5-Jun-13	121.9	121.9	121.9	121.9	0.41
4-Jun-13	121.4	121.4	121.4	121.4	0.55
3-Jun-13	120.74	120.74	120.74	120.74	-1.44
2-Jun-13	122.5	122.5	122.5	122.5	-5.26
1-Jun-13	129.3	129.3	129.3	129.3	0.37
31-May-13	128.82	128.82	128.82	128.82	0.02
30-May-13	128.8	128.8	128.8	128.8	-2.61
29-May-13	132.25	132.25	132.25	132.25	2.52
28-May-13	129	129	129	129	-0.59
27-May-13	129.77	129.77	129.77	129.77	-2.79
26-May-13	133.5	133.5	133.5	133.5	1.14
25-May-13	131.99	131.99	131.99	131.99	-0.83
24-May-13	133.1	133.1	133.1	133.1	5.38
23-May-13	126.3	126.3	126.3	126.3	2.02
22-May-13	123.8	123.8	123.8	123.8	0.74
21-May-13	122.89	122.89	122.89	122.89	0.71
20-May-13	122.02	122.02	122.02	122.02	-0.39
19-May-13	122.5	122.5	122.5	122.5	-0.58
18-May-13	123.21	123.21	123.21	123.21	-0.23
17-May-13	123.5	123.5	123.5	123.5	4.48
16-May-13	118.21	118.21	118.21	118.21	3.49
15-May-13	114.22	114.22	114.22	114.22	2.53
14-May-13	111.4	111.4	111.4	111.4	-5.58
13-May-13	117.98	117.98	117.98	117.98	2.75
12-May-13	114.82	114.82	114.82	114.82	-0.71
11-May-13	115.64	115.64	115.64	115.64	-1.75
10-May-13	117.7	117.7	117.7	117.7	4.34
9-May-13	112.8	112.8	112.8	112.8	-0.35
8-May-13	113.2	113.2	113.2	113.2	3.28
7-May-13	109.6	109.6	109.6	109.6	-2.36
6-May-13	112.25	112.25	112.25	112.25	-3.22
5-May-13	115.98	115.98	115.98	115.98	2.73
4-May-13	112.9	112.9	112.9	112.9	15.09
3-May-13	98.1	98.1	98.1	98.1	-7.67
2-May-13	106.25	106.25	106.25	106.25	-8.7
1-May-13	116.38	116.38	116.38	116.38	-16.41
30-Apr-13	139.23	139.23	139.23	139.23	-3.31
29-Apr-13	144	144	144	144	7.11
28-Apr-13	134.44	134.44	134.44	134.44	5.03
27-Apr-13	128	128	128	128	-6.5
26-Apr-13	136.9	136.9	136.9	136.9	-3.39
25-Apr-13	141.71	141.71	141.71	141.71	-8.1
24-Apr-13	154.2	154.2	154.2	154.2	7.48
23-Apr-13	143.47	143.47	143.47	143.47	12.61
22-Apr-13	127.4	127.4	127.4	127.4	6.88
21-Apr-13	119.2	119.2	119.2	119.2	-5.86
20-Apr-13	126.62	126.62	126.62	126.62	6.87
19-Apr-13	118.48	118.48	118.48	118.48	8.69
18-Apr-13	109.01	109.01	109.01	109.01	17.13
17-Apr-13	93.07	93.07	93.07	93.07	36.15
16-Apr-13	68.36	68.36	68.36	68.36	-17.03
15-Apr-13	82.39	82.39	82.39	82.39	-8.46
14-Apr-13	90	90	90	90	-3.23
13-Apr-13	93	93	93	93	-20.51
12-Apr-13	117	117	117	117	-6.33
11-Apr-13	124.9	124.9	124.9	124.9	-24.3
10-Apr-13	165	165	165	165	-28.26
9-Apr-13	230	230	230	230	22.67
8-Apr-13	187.5	187.5	187.5	187.5	15.53
7-Apr-13	162.3	162.3	162.3	162.3	13.79
6-Apr-13	142.63	142.63	142.63	142.63	0.22
5-Apr-13	142.32	142.32	142.32	142.32	7.72
4-Apr-13	132.12	132.12	132.12	132.12	-2.13
3-Apr-13	135	135	135	135	14.43
2-Apr-13	117.98	117.98	117.98	117.98	13.44
1-Apr-13	104	104	104	104	11.79
31-Mar-13	93.03	93.03	93.03	93.03	0.91
30-Mar-13	92.19	92.19	92.19	92.19	1.87
29-Mar-13	90.5	90.5	90.5	90.5	5.01
28-Mar-13	86.18	86.18	86.18	86.18	-3.08
27-Mar-13	88.92	88.92	88.92	88.92	13.27
26-Mar-13	78.5	78.5	78.5	78.5	6.66
25-Mar-13	73.6	73.6	73.6	73.6	2.94
24-Mar-13	71.5	71.5	71.5	71.5	11.11
23-Mar-13	64.35	64.35	64.35	64.35	-7.89
22-Mar-13	69.86	69.86	69.86	69.86	-1.4
21-Mar-13	70.85	70.85	70.85	70.85	9.86
20-Mar-13	64.49	64.49	64.49	64.49	9.05
19-Mar-13	59.14	59.14	59.14	59.14	14.61
18-Mar-13	51.6	51.6	51.6	51.6	8.86
17-Mar-13	47.4	47.4	47.4	47.4	0.85
16-Mar-13	47	47	47	47	0.11
15-Mar-13	46.95	46.95	46.95	46.95	-0.47
14-Mar-13	47.17	47.17	47.17	47.17	0.53
13-Mar-13	46.92	46.92	46.92	46.92	5.94
12-Mar-13	44.29	44.29	44.29	44.29	-8.49
11-Mar-13	48.4	48.4	48.4	48.4	5.22
10-Mar-13	46	46	46	46	-1.81
9-Mar-13	46.85	46.85	46.85	46.85	6.04
8-Mar-13	44.18	44.18	44.18	44.18	5.19
7-Mar-13	42	42	42	42	2.39
6-Mar-13	41.02	41.02	41.02	41.02	1.71
5-Mar-13	40.33	40.33	40.33	40.33	11.56
4-Mar-13	36.15	36.15	36.15	36.15	4.78
3-Mar-13	34.5	34.5	34.5	34.5	0.73
2-Mar-13	34.25	34.25	34.25	34.25	-0.72
1-Mar-13	34.5	34.5	34.5	34.5	3.36
28-Feb-13	33.38	33.38	33.38	33.38	8.03
27-Feb-13	30.9	30.9	30.9	30.9	-0.64
26-Feb-13	31.1	31.1	31.1	31.1	2.3
25-Feb-13	30.4	30.4	30.4	30.4	1.71
24-Feb-13	29.89	29.89	29.89	29.89	0.3
23-Feb-13	29.8	29.8	29.8	29.8	-1.49
22-Feb-13	30.25	30.25	30.25	30.25	1.68
21-Feb-13	29.75	29.75	29.75	29.75	0.37
20-Feb-13	29.64	29.64	29.64	29.64	0.75
19-Feb-13	29.42	29.42	29.42	29.42	9.17
18-Feb-13	26.95	26.95	26.95	26.95	0.52
17-Feb-13	26.81	26.81	26.81	26.81	-1.51
16-Feb-13	27.22	27.22	27.22	27.22	0.44
15-Feb-13	27.1	27.1	27.1	27.1	-0.44
14-Feb-13	27.22	27.22	27.22	27.22	12.48
13-Feb-13	24.2	24.2	24.2	24.2	-3.85
12-Feb-13	25.17	25.17	25.17	25.17	2.11
11-Feb-13	24.65	24.65	24.65	24.65	2.84
10-Feb-13	23.97	23.97	23.97	23.97	1.35
9-Feb-13	23.65	23.65	23.65	23.65	4.37
8-Feb-13	22.66	22.66	22.66	22.66	2.3
7-Feb-13	22.15	22.15	22.15	22.15	4.58
6-Feb-13	21.18	21.18	21.18	21.18	2.82
5-Feb-13	20.6	20.6	20.6	20.6	0.83
4-Feb-13	20.43	20.43	20.43	20.43	-0.78
3-Feb-13	20.59	20.59	20.59	20.59	4.89
2-Feb-13	19.63	19.63	19.63	19.63	-4.24
1-Feb-13	20.5	20.5	20.5	20.5	0.44
31-Jan-13	20.41	20.41	20.41	20.41	3.6
30-Jan-13	19.7	19.7	19.7	19.7	0.87
29-Jan-13	19.53	19.53	19.53	19.53	4.33
28-Jan-13	18.72	18.72	18.72	18.72	5.05
27-Jan-13	17.82	17.82	17.82	17.82	-0.34
26-Jan-13	17.88	17.88	17.88	17.88	2.76
25-Jan-13	17.4	17.4	17.4	17.4	2.96
24-Jan-13	16.9	16.9	16.9	16.9	-3.43
23-Jan-13	17.5	17.5	17.5	17.5	1.39
22-Jan-13	17.26	17.26	17.26	17.26	2.74
21-Jan-13	16.8	16.8	16.8	16.8	7.01
20-Jan-13	15.7	15.7	15.7	15.7	0.58
19-Jan-13	15.61	15.61	15.61	15.61	-0.57
18-Jan-13	15.7	15.7	15.7	15.7	1.29
17-Jan-13	15.5	15.5	15.5	15.5	5.23
16-Jan-13	14.73	14.73	14.73	14.73	3.37
15-Jan-13	14.25	14.25	14.25	14.25	-0.35
14-Jan-13	14.3	14.3	14.3	14.3	1.27
13-Jan-13	14.12	14.12	14.12	14.12	-0.84
12-Jan-13	14.24	14.24	14.24	14.24	0.71
11-Jan-13	14.14	14.14	14.14	14.14	0
10-Jan-13	14.14	14.14	14.14	14.14	2.69
9-Jan-13	13.77	13.77	13.77	13.77	0.22
8-Jan-13	13.74	13.74	13.74	13.74	1.1
7-Jan-13	13.59	13.59	13.59	13.59	1.04
6-Jan-13	13.45	13.45	13.45	13.45	0.07
5-Jan-13	13.44	13.44	13.44	13.44	-0.44
4-Jan-13	13.5	13.5	13.5	13.5	0.75
3-Jan-13	13.4	13.4	13.4	13.4	0.9
2-Jan-13	13.28	13.28	13.28	13.28	-0.15
1-Jan-13	13.3	13.3	13.3	13.3	-1.55
31-Dec-12	13.51	13.51	13.51	13.51	0.45
30-Dec-12	13.45	13.45	13.45	13.45	0.37
29-Dec-12	13.4	13.4	13.4	13.4	-0.15
28-Dec-12	13.42	13.42	13.42	13.42	0
27-Dec-12	13.42	13.42	13.42	13.42	-0.37
26-Dec-12	13.47	13.47	13.47	13.47	0.9
25-Dec-12	13.35	13.35	13.35	13.35	-0.22
24-Dec-12	13.38	13.38	13.38	13.38	0.53
23-Dec-12	13.31	13.31	13.31	13.31	-0.45
22-Dec-12	13.37	13.37	13.37	13.37	-0.96
21-Dec-12	13.5	13.5	13.5	13.5	-0.15
20-Dec-12	13.52	13.52	13.52	13.52	-0.59
19-Dec-12	13.6	13.6	13.6	13.6	2.26
18-Dec-12	13.3	13.3	13.3	13.3	0.38
17-Dec-12	13.25	13.25	13.25	13.25	-0.38
16-Dec-12	13.3	13.3	13.3	13.3	-1.41
15-Dec-12	13.49	13.49	13.49	13.49	-0.81
14-Dec-12	13.6	13.6	13.6	13.6	-0.73
13-Dec-12	13.7	13.7	13.7	13.7	0
12-Dec-12	13.7	13.7	13.7	13.7	1.03
11-Dec-12	13.56	13.56	13.56	13.56	0.97
10-Dec-12	13.43	13.43	13.43	13.43	0.3
9-Dec-12	13.39	13.39	13.39	13.39	-0.22
8-Dec-12	13.42	13.42	13.42	13.42	-0.59
7-Dec-12	13.5	13.5	13.5	13.5	1.5
6-Dec-12	13.3	13.3	13.3	13.3	-0.6
5-Dec-12	13.38	13.38	13.38	13.38	-0.22
4-Dec-12	13.41	13.41	13.41	13.41	5.76
3-Dec-12	12.68	12.68	12.68	12.68	1.44
2-Dec-12	12.5	12.5	12.5	12.5	-0.48
1-Dec-12	12.56	12.56	12.56	12.56	0
30-Nov-12	12.56	12.56	12.56	12.56	0.88
29-Nov-12	12.45	12.45	12.45	12.45	0.81
28-Nov-12	12.35	12.35	12.35	12.35	1.23
27-Nov-12	12.2	12.2	12.2	12.2	-0.41
26-Nov-12	12.25	12.25	12.25	12.25	-1.84
25-Nov-12	12.48	12.48	12.48	12.48	0.56
24-Nov-12	12.41	12.41	12.41	12.41	0.57
23-Nov-12	12.34	12.34	12.34	12.34	-0.64
22-Nov-12	12.42	12.42	12.42	12.42	5.52
21-Nov-12	11.77	11.77	11.77	11.77	0.34
20-Nov-12	11.73	11.73	11.73	11.73	-0.59
19-Nov-12	11.8	11.8	11.8	11.8	1.29
18-Nov-12	11.65	11.65	11.65	11.65	-1.19
17-Nov-12	11.79	11.79	11.79	11.79	0.34
16-Nov-12	11.75	11.75	11.75	11.75	4.91
15-Nov-12	11.2	11.2	11.2	11.2	2.28
14-Nov-12	10.95	10.95	10.95	10.95	0
13-Nov-12	10.95	10.95	10.95	10.95	-0.54
12-Nov-12	11.01	11.01	11.01	11.01	1.29
11-Nov-12	10.87	10.87	10.87	10.87	-0.18
10-Nov-12	10.89	10.89	10.89	10.89	0.74
9-Nov-12	10.81	10.81	10.81	10.81	-1.01
8-Nov-12	10.92	10.92	10.92	10.92	0
7-Nov-12	10.92	10.92	10.92	10.92	0.18
6-Nov-12	10.9	10.9	10.9	10.9	1.4
5-Nov-12	10.75	10.75	10.75	10.75	-0.46
4-Nov-12	10.8	10.8	10.8	10.8	1.5
3-Nov-12	10.64	10.64	10.64	10.64	1.62
2-Nov-12	10.47	10.47	10.47	10.47	-0.95
1-Nov-12	10.57	10.57	10.57	10.57	-5.63
31-Oct-12	11.2	11.2	11.2	11.2	2.85
30-Oct-12	10.89	10.89	10.89	10.89	2.74
29-Oct-12	10.6	10.6	10.6	10.6	-0.93
28-Oct-12	10.7	10.7	10.7	10.7	4.29
27-Oct-12	10.26	10.26	10.26	10.26	0.88
26-Oct-12	10.17	10.17	10.17	10.17	-6.35
25-Oct-12	10.86	10.86	10.86	10.86	-6.78
24-Oct-12	11.65	11.65	11.65	11.65	0
23-Oct-12	11.65	11.65	11.65	11.65	-0.51
22-Oct-12	11.71	11.71	11.71	11.71	0.69
21-Oct-12	11.63	11.63	11.63	11.63	-0.94
20-Oct-12	11.74	11.74	11.74	11.74	0
19-Oct-12	11.74	11.74	11.74	11.74	-1.68
18-Oct-12	11.94	11.94	11.94	11.94	1.1
17-Oct-12	11.81	11.81	11.81	11.81	-0.34
16-Oct-12	11.85	11.85	11.85	11.85	0.08
15-Oct-12	11.84	11.84	11.84	11.84	0.85
14-Oct-12	11.74	11.74	11.74	11.74	-1.01
13-Oct-12	11.86	11.86	11.86	11.86	-1.17
12-Oct-12	12	12	12	12	-0.25
11-Oct-12	12.03	12.03	12.03	12.03	-0.74
10-Oct-12	12.12	12.12	12.12	12.12	1.93
9-Oct-12	11.89	11.89	11.89	11.89	0.93
8-Oct-12	11.78	11.78	11.78	11.78	-0.17
7-Oct-12	11.8	11.8	11.8	11.8	-5.6
6-Oct-12	12.5	12.5	12.5	12.5	-1.5
5-Oct-12	12.69	12.69	12.69	12.69	-1.25
4-Oct-12	12.85	12.85	12.85	12.85	-0.31
3-Oct-12	12.89	12.89	12.89	12.89	0.39
2-Oct-12	12.84	12.84	12.84	12.84	3.55
1-Oct-12	12.4	12.4	12.4	12.4	0
30-Sep-12	12.4	12.4	12.4	12.4	0.32
29-Sep-12	12.36	12.36	12.36	12.36	-0.24
28-Sep-12	12.39	12.39	12.39	12.39	0.65
27-Sep-12	12.31	12.31	12.31	12.31	0.33
26-Sep-12	12.27	12.27	12.27	12.27	0.57
25-Sep-12	12.2	12.2	12.2	12.2	0.83
24-Sep-12	12.1	12.1	12.1	12.1	-0.74
23-Sep-12	12.19	12.19	12.19	12.19	-0.41
22-Sep-12	12.24	12.24	12.24	12.24	-1.05
21-Sep-12	12.37	12.37	12.37	12.37	0.73
20-Sep-12	12.28	12.28	12.28	12.28	-2.31
19-Sep-12	12.57	12.57	12.57	12.57	2.61
18-Sep-12	12.25	12.25	12.25	12.25	3.03
17-Sep-12	11.89	11.89	11.89	11.89	0.17
16-Sep-12	11.87	11.87	11.87	11.87	1.02
15-Sep-12	11.75	11.75	11.75	11.75	0.69
14-Sep-12	11.67	11.67	11.67	11.67	2.37
13-Sep-12	11.4	11.4	11.4	11.4	0.35
12-Sep-12	11.36	11.36	11.36	11.36	0.26
11-Sep-12	11.33	11.33	11.33	11.33	1.43
10-Sep-12	11.17	11.17	11.17	11.17	1.36
9-Sep-12	11.02	11.02	11.02	11.02	-0.18
8-Sep-12	11.04	11.04	11.04	11.04	0.36
7-Sep-12	11	11	11	11	-1.61
6-Sep-12	11.18	11.18	11.18	11.18	1.64
5-Sep-12	11	11	11	11	5.97
4-Sep-12	10.38	10.38	10.38	10.38	-1.42
3-Sep-12	10.53	10.53	10.53	10.53	3.24
2-Sep-12	10.2	10.2	10.2	10.2	2.31
1-Sep-12	9.97	9.97	9.97	9.97	-1.87
